10624.6922615158,44.3744216971132,0
9837.65123673599,58.9505957788087,1
8992.47234387909,41.8671156865959,1
11107.5384935704,37.7443835881809,0
10988.4953639388,40.4065096269513,1
11058.5681828453,54.0092979844865,1
10176.8036683708,51.4327082923979,0
9292.51106520161,52.8143590616315,0
9523.79101577759,40.88821417266,0
9103.61426989711,50.7981785929988,1
8946.85354149739,50.0921820442606,1
10444.8511158952,55.6431169769303,0
9527.24525120417,50.1745257386532,1
10545.8524011983,51.6301392020179,0
9711.31320205965,55.4611434720481,1
10289.8440812994,53.8704995718947,0
10531.8957661846,46.2258949876625,0
10140.7545870792,51.2525663777464,0
10486.6164447167,55.338558164003,0
10250.1400581232,52.3334206115158,0
9279.8575067414,51.6024325999277,0
10508.7211284868,53.7274424549851,1
10268.3966342426,51.3174416793619,1
9895.00623771132,49.7759283090398,1
9904.19923942735,48.5587259931705,1
10541.897690704,60.1695084420949,0
9829.90047443212,48.605020169159,0
9391.67148083196,48.0766259000245,1
10675.2772397607,44.9890633973704,1
9412.45362422867,46.9723477169153,1
10562.8269375924,57.8052052813208,1
10052.0258568849,48.0271476275679,0
10348.1089764301,55.3134179496382,1
10775.4297708836,45.115831265319,0
11015.1224886335,48.813272036579,1
9762.8592570335,44.9269494483788,0
10050.8068168992,49.6883622856542,1
10151.0568366725,45.6119091715236,0
9622.55102475885,48.9752450442141,1
9791.05963596173,47.7848876150782,1
9611.18904959532,52.7433253735337,0
9921.56719613144,48.401487718303,0
9644.22272297443,42.21634312909,1
11035.830539759,47.7502744969801,0
9235.26562221999,47.9259075520752,1
9937.4537657774,48.2523605529391,1
9764.22236937524,43.8940499439483,0
9949.78957154981,53.7977140357078,0
9695.12565409181,45.8701017553791,0
10598.0015291812,48.5926873029304,0
10436.0225511883,47.6562548727004,1
10139.1201814223,55.4860205748684,0
9951.41538000064,51.0385349382825,0
11176.4480446979,45.9262896810396,0
9599.36219066636,53.4278566899774,1
10078.5605766243,53.0655829855933,1
9892.56097287923,43.7807205246272,0
9775.52166799369,47.2069966234464,0
9829.53005199604,50.5229071169798,0
9648.81610423938,56.2851520888884,1
10098.5389803827,55.1665353337607,1
9888.27113374654,47.4197036779286,1
9660.20363221826,54.8790872303281,0
10582.2633164447,48.2584973595575,0
10455.1551632314,43.7130928465626,0
11037.9516749005,52.4712055666224,0
10100.2400102851,52.714569177043,0
9838.63642651144,48.989502384086,1
9046.60451053641,54.3752514308488,1
9501.23234261848,44.8146629085091,0
10076.7508500511,48.4819743300078,0
9486.67925393022,54.8199747633251,0
11060.9268428567,50.5213728714977,0
9849.64237705563,53.9518281408593,0
10914.5829731388,54.0020704201948,1
9506.1699101045,40.6118888708902,1
10964.3505095847,54.9064787261104,1
10583.8515997465,53.8541659494229,0
9770.76973818621,46.0145377879476,1
10037.6409608559,45.5927278030439,0
9666.37430651552,47.2432196060631,0
9500.15965779742,52.7225317629764,0
9332.24493053261,44.4922709351507,0
10525.1323507735,46.1043982973105,0
10692.611677993,54.8985668963083,1
9684.92026619451,44.2765158110206,0
9543.53596303161,36.0273582400355,0
10849.5316369926,39.8833275602298,1
10021.3687285883,48.6516485482772,0
9749.75210883901,53.1358349508438,0
10330.6265884646,48.869957353798,1
9770.46596442596,47.7908066970102,0
10614.9261706125,49.874795177915,1
10056.1609649311,38.4286602847439,0
9920.07812676548,47.8253089334569,1
9788.15842115001,46.4663700495359,0
9486.04019639452,58.1438879025993,1
10540.2018976276,52.327016114617,1
10972.1242634259,51.6694281099344,1
9988.2177317798,54.0508847693557,1
9981.44668584724,50.2007237158159,0
9277.62258514029,51.1456813618026,0
8787.41693188645,53.5931470905993,1
9543.23659475615,44.0982634307498,1
9929.88263946375,52.0945004617617,1
10886.787236694,52.3358135776571,1
10192.4728313739,45.3232714437307,1
9116.29008392597,53.4039235282921,1
9859.81642557996,47.271845899548,1
10166.5288161848,53.021605927509,0
9614.93503925643,48.3023002697089,1
10585.9766720667,40.1763877341841,1
9817.03944314709,52.3307545172785,1
10392.1279368293,52.7766373076486,1
10910.5686239589,50.5027615497834,0
10197.6252378928,51.3620880977524,0
10218.2083736229,45.8934820092879,0
9754.72861125349,50.1801448362473,0
9493.03055793141,52.867022690214,1
9599.25937320292,50.6435101565546,1
10270.8339857268,50.5668787060471,1
9888.56563161711,41.138598395116,1
9414.65247604166,44.5796986168393,1
10139.7122699409,59.6527122644862,1
9906.35863254782,42.6396614301962,0
10411.9497996419,43.8728288529913,1
10352.6267182576,47.8558299772972,1
10563.6854184099,53.5423581702563,1
10548.7561768731,45.1060109189033,0
9765.2672297519,48.2776723474743,1
9437.16189332715,45.5618197718931,1
9549.22866897246,49.7458055602617,0
10582.3306116989,48.7057209609524,1
10264.8641139833,44.1008960523682,0
9534.22475024908,44.881512467767,0
10609.4848856635,57.4113111452265,0
10795.1472684813,50.2990160497016,1
9370.52575110436,47.1871347088357,0
10408.6484318423,48.1527539862252,0
10812.1050454802,47.2819357362304,1
7966.55984770769,54.7578951466664,1
8309.84483645606,94.4184351658018,0
9186.00062164487,85.3576720510275,0
8361.09042042857,82.2677826758026,0
8808.10323407944,55.4136595084935,1
7986.10305267876,95.7239775258337,0
8336.18197993253,78.710607632146,0
8375.20657308699,58.5229683172715,1
8532.48815344341,90.5515314121692,0
8290.75951684998,59.2469908520319,1
8286.64060560233,74.6937634269898,0
8365.97911818466,100.564161526663,0
8572.11904172324,99.8048775486018,0
8654.27034129446,59.3969695190309,1
8095.42424870518,94.8873522885469,0
8814.47601571467,89.3544765002774,0
9377.58912650279,63.2838955884224,1
7862.34593980743,59.2107142464887,1
8762.75872270866,86.1750005121833,0
7311.51017334029,63.406087319946,1
8763.99812412731,91.7468136415663,0
8253.87579760751,75.76826791456,1
8400.13070401922,98.1047192259487,0
8902.97102637996,68.9357278555164,1
8651.91695768139,76.498937821289,0
7839.64387803352,54.1695827412788,1
8796.82008580034,79.5679416477579,0
8874.86277123803,87.6519679821934,0
8456.0540025448,59.8995194781211,1
8220.48311040575,66.2873952641291,1
8875.74234764981,71.3280843185978,1
8514.81897194492,64.4365086108069,1
8825.72733098252,55.7635791634158,1
9247.7424786667,94.6616543840873,0
8639.85463730471,91.0182505363063,0
9322.24710431493,74.781652752092,1
8592.57342953903,95.4086408565567,0
8367.23351202695,90.5493105058783,0
7048.18006320451,62.1949855886756,1
9097.08964197625,101.945529291253,0
7842.07596176987,68.4079128046386,1
8614.1901774544,91.1292664471991,0
8094.35149832078,53.7805070555524,1
8101.27656530416,79.7178260625113,0
8587.65282949313,62.0913993733931,1
7875.97475629247,62.1957272594103,1
8749.98605412402,68.2640455939152,1
8629.4354470974,103.817560341768,0
8033.23311213653,67.3704589928918,1
8604.44434668769,96.6642102673687,0
8571.51453963829,87.5098452560712,0
8376.14513648307,100.495226316485,0
8151.97199965762,102.407835880775,0
8684.44118922834,98.3259672150243,0
8692.39335777548,66.9800713754418,1
8777.83075263887,96.2876348486617,0
8688.65282237144,76.3135898430354,0
8699.48226497192,66.9715012284559,1
8000.29409926161,60.2069107574687,1
8596.36755366055,85.3467187165942,0
7495.32547884935,69.9364703893567,1
7943.51578002024,88.0834316698223,0
8585.82818518993,71.2869229342112,1
8766.0811977163,73.0550673530645,1
8593.54290654533,101.31360819684,0
9174.63360957804,56.7370819942048,1
7824.35087461653,79.2263982431885,0
9706.05049111814,68.7297834064386,1
8465.00039876419,89.1603408883453,0
8200.08478309402,96.447804470303,0
9206.54397163094,86.5994353838563,0
8419.62150968352,90.3225830976703,0
8787.72370451314,91.2971456722007,0
9035.20240429461,91.8227192424173,0
8144.17279609014,68.6975736010513,0
8872.38180604355,54.609630348815,1
8915.60891918063,96.0147678660995,0
7508.97946106776,55.3936792332667,1
9626.37390315518,67.6217562713022,1
8706.02149315447,87.6381101551364,0
7987.73057494988,71.0862030516149,1
8929.26027029779,94.4841063136267,0
8758.40010983885,94.6909336851253,0
8646.45733842724,106.196481947576,0
8902.69766537556,66.6051112657314,1
8821.10936827855,93.0056417135949,0
9239.30681425375,98.3137160713317,0
8793.58159878238,87.8549954992946,0
8572.57281071994,73.6892656283887,1
8616.34670659791,68.9053090195813,0
8356.26591567227,63.7738634773392,0
8609.33127170171,69.9089525967143,1
9503.72664847248,70.4133850081834,1
8485.01526395629,62.246486143096,1
